	Metaepoch max performer: 0.7406, min performer: 0.6930

	Metaepoch mean: 0.7130, std: 0.01
	Metaepoch max performer: 0.7318, min performer: 0.6864

	Metaepoch mean: 0.7129, std: 0.01
	Metaepoch max performer: 0.7314, min performer: 0.6846

	Metaepoch mean: 0.7029, std: 0.01
	Metaepoch max performer: 0.7210, min performer: 0.6810

	Metaepoch mean: 0.7155, std: 0.01
	Metaepoch max performer: 0.7324, min performer: 0.6868

	Metaepoch mean: 0.7209, std: 0.01
	Metaepoch max performer: 0.7438, min performer: 0.7002

	Metaepoch mean: 0.7066, std: 0.01
	Metaepoch max performer: 0.7258, min performer: 0.6820

	Metaepoch mean: 0.7193, std: 0.01
	Metaepoch max performer: 0.7354, min performer: 0.6960

	Metaepoch mean: 0.7235, std: 0.01
	Metaepoch max performer: 0.7428, min performer: 0.6946

	Metaepoch mean: 0.7177, std: 0.01
	Metaepoch max performer: 0.7368, min performer: 0.6902

	Metaepoch mean: 0.7116, std: 0.01
	Metaepoch max performer: 0.7336, min performer: 0.6862

	Metaepoch mean: 0.6930, std: 0.01
	Metaepoch max performer: 0.7148, min performer: 0.6688

	Metaepoch mean: 0.7195, std: 0.01
	Metaepoch max performer: 0.7386, min performer: 0.6972

	Metaepoch mean: 0.7309, std: 0.01
	Metaepoch max performer: 0.7488, min performer: 0.7076

	Metaepoch mean: 0.7247, std: 0.01
	Metaepoch max performer: 0.7410, min performer: 0.7010

	Metaepoch mean: 0.7151, std: 0.01
	Metaepoch max performer: 0.7326, min performer: 0.6968

	Metaepoch mean: 0.7057, std: 0.01
	Metaepoch max performer: 0.7224, min performer: 0.6850

	Metaepoch mean: 0.7167, std: 0.01
	Metaepoch max performer: 0.7348, min performer: 0.6952

	Metaepoch mean: 0.7240, std: 0.01
	Metaepoch max performer: 0.7414, min performer: 0.6974

	Metaepoch mean: 0.6879, std: 0.01
	Metaepoch max performer: 0.7104, min performer: 0.6628

	Metaepoch mean: 0.7049, std: 0.01
	Metaepoch max performer: 0.7234, min performer: 0.6796

	Metaepoch mean: 0.7170, std: 0.01
	Metaepoch max performer: 0.7350, min performer: 0.6872

	Metaepoch mean: 0.7054, std: 0.01
	Metaepoch max performer: 0.7218, min performer: 0.6868

	Metaepoch mean: 0.7215, std: 0.01
	Metaepoch max performer: 0.7368, min performer: 0.6992

	Metaepoch mean: 0.7224, std: 0.01
	Metaepoch max performer: 0.7442, min performer: 0.6984

	Metaepoch mean: 0.7162, std: 0.01
	Metaepoch max performer: 0.7376, min performer: 0.6968

	Metaepoch mean: 0.7060, std: 0.01
	Metaepoch max performer: 0.7238, min performer: 0.6858

	Metaepoch mean: 0.7197, std: 0.01
	Metaepoch max performer: 0.7354, min performer: 0.6956

	Metaepoch mean: 0.7174, std: 0.01
	Metaepoch max performer: 0.7358, min performer: 0.7000

	Metaepoch mean: 0.7239, std: 0.01
	Metaepoch max performer: 0.7420, min performer: 0.7046

	Metaepoch mean: 0.7128, std: 0.01
	Metaepoch max performer: 0.7290, min performer: 0.6890

	Metaepoch mean: 0.7161, std: 0.01
	Metaepoch max performer: 0.7356, min performer: 0.6938

	Metaepoch mean: 0.7196, std: 0.01
	Metaepoch max performer: 0.7354, min performer: 0.6978

	Metaepoch mean: 0.7128, std: 0.01
	Metaepoch max performer: 0.7330, min performer: 0.6954

	Metaepoch mean: 0.7022, std: 0.01
	Metaepoch max performer: 0.7196, min performer: 0.6774

	Metaepoch mean: 0.7231, std: 0.01
	Metaepoch max performer: 0.7408, min performer: 0.7028

	Metaepoch mean: 0.7046, std: 0.01
	Metaepoch max performer: 0.7240, min performer: 0.6808

	Metaepoch mean: 0.7260, std: 0.01
	Metaepoch max performer: 0.7450, min performer: 0.7052

	Metaepoch mean: 0.7102, std: 0.01
	Metaepoch max performer: 0.7320, min performer: 0.6814

	Metaepoch mean: 0.7180, std: 0.01
	Metaepoch max performer: 0.7382, min performer: 0.6980

	Metaepoch mean: 0.7144, std: 0.01
	Metaepoch max performer: 0.7328, min performer: 0.6908

	Metaepoch mean: 0.7106, std: 0.01
	Metaepoch max performer: 0.7288, min performer: 0.6916

	Metaepoch mean: 0.7314, std: 0.01
	Metaepoch max performer: 0.7480, min performer: 0.7110

	Metaepoch mean: 0.7094, std: 0.01
	Metaepoch max performer: 0.7298, min performer: 0.6894

	Metaepoch mean: 0.7262, std: 0.01
	Metaepoch max performer: 0.7432, min performer: 0.7068

	Metaepoch mean: 0.7155, std: 0.01
	Metaepoch max performer: 0.7316, min performer: 0.6910

	Metaepoch mean: 0.7268, std: 0.01
	Metaepoch max performer: 0.7482, min performer: 0.7024

	Metaepoch mean: 0.7213, std: 0.01
	Metaepoch max performer: 0.7426, min performer: 0.6996

	Metaepoch mean: 0.7234, std: 0.01
	Metaepoch max performer: 0.7426, min performer: 0.7026

	Metaepoch mean: 0.7211, std: 0.01
	Metaepoch max performer: 0.7382, min performer: 0.7020

	Metaepoch mean: 0.7147, std: 0.01
	Metaepoch max performer: 0.7356, min performer: 0.6974

	Metaepoch mean: 0.7177, std: 0.01
	Metaepoch max performer: 0.7326, min performer: 0.6908

	Metaepoch mean: 0.7187, std: 0.01
	Metaepoch max performer: 0.7386, min performer: 0.6992

	Metaepoch mean: 0.7087, std: 0.01
	Metaepoch max performer: 0.7240, min performer: 0.6860

	Metaepoch mean: 0.7053, std: 0.01
	Metaepoch max performer: 0.7258, min performer: 0.6826

	Metaepoch mean: 0.7041, std: 0.01
	Metaepoch max performer: 0.7262, min performer: 0.6864

	Metaepoch mean: 0.7207, std: 0.01
	Metaepoch max performer: 0.7388, min performer: 0.7014

	Metaepoch mean: 0.7180, std: 0.01
	Metaepoch max performer: 0.7360, min performer: 0.6904

	Metaepoch mean: 0.7256, std: 0.01
	Metaepoch max performer: 0.7452, min performer: 0.7054

	Metaepoch mean: 0.7251, std: 0.01
	Metaepoch max performer: 0.7444, min performer: 0.7040

	Metaepoch mean: 0.7127, std: 0.01
	Metaepoch max performer: 0.7270, min performer: 0.6880

	Metaepoch mean: 0.7121, std: 0.01
	Metaepoch max performer: 0.7320, min performer: 0.6960

	Metaepoch mean: 0.7062, std: 0.01
	Metaepoch max performer: 0.7264, min performer: 0.6848

	Metaepoch mean: 0.7089, std: 0.01
	Metaepoch max performer: 0.7242, min performer: 0.6882

	Metaepoch mean: 0.7183, std: 0.01
	Metaepoch max performer: 0.7358, min performer: 0.6960

	Metaepoch mean: 0.7056, std: 0.01
	Metaepoch max performer: 0.7234, min performer: 0.6822

	Metaepoch mean: 0.7340, std: 0.01
	Metaepoch max performer: 0.7502, min performer: 0.7154

	Metaepoch mean: 0.7040, std: 0.01
	Metaepoch max performer: 0.7170, min performer: 0.6850

	Metaepoch mean: 0.7095, std: 0.01
	Metaepoch max performer: 0.7306, min performer: 0.6840

	Metaepoch mean: 0.7132, std: 0.01
	Metaepoch max performer: 0.7290, min performer: 0.6978

	Metaepoch mean: 0.7224, std: 0.01
	Metaepoch max performer: 0.7436, min performer: 0.7034

	Metaepoch mean: 0.7019, std: 0.01
	Metaepoch max performer: 0.7178, min performer: 0.6778

	Metaepoch mean: 0.7277, std: 0.01
	Metaepoch max performer: 0.7448, min performer: 0.7078

	Metaepoch mean: 0.7039, std: 0.01
	Metaepoch max performer: 0.7236, min performer: 0.6774

	Metaepoch mean: 0.7154, std: 0.01
	Metaepoch max performer: 0.7326, min performer: 0.6962

	Metaepoch mean: 0.7306, std: 0.01
	Metaepoch max performer: 0.7512, min performer: 0.7126

	Metaepoch mean: 0.7191, std: 0.01
	Metaepoch max performer: 0.7354, min performer: 0.6972

	Metaepoch mean: 0.7149, std: 0.01
	Metaepoch max performer: 0.7304, min performer: 0.6972

	Metaepoch mean: 0.7259, std: 0.01
	Metaepoch max performer: 0.7408, min performer: 0.7024

	Metaepoch mean: 0.7104, std: 0.01
	Metaepoch max performer: 0.7268, min performer: 0.6936

	Metaepoch mean: 0.7324, std: 0.01
	Metaepoch max performer: 0.7494, min performer: 0.7120

	Metaepoch mean: 0.7259, std: 0.01
	Metaepoch max performer: 0.7438, min performer: 0.7088

	Metaepoch mean: 0.7235, std: 0.01
	Metaepoch max performer: 0.7400, min performer: 0.7048

	Metaepoch mean: 0.7252, std: 0.01
	Metaepoch max performer: 0.7446, min performer: 0.7102

	Metaepoch mean: 0.7143, std: 0.01
	Metaepoch max performer: 0.7308, min performer: 0.6900

	Metaepoch mean: 0.7205, std: 0.01
	Metaepoch max performer: 0.7390, min performer: 0.7004

	Metaepoch mean: 0.7205, std: 0.01
	Metaepoch max performer: 0.7372, min performer: 0.6992

	Metaepoch mean: 0.7268, std: 0.01
	Metaepoch max performer: 0.7470, min performer: 0.6906

	Metaepoch mean: 0.7102, std: 0.01
	Metaepoch max performer: 0.7270, min performer: 0.6900

	Metaepoch mean: 0.7199, std: 0.01
	Metaepoch max performer: 0.7336, min performer: 0.7026

	Metaepoch mean: 0.7154, std: 0.01
	Metaepoch max performer: 0.7312, min performer: 0.6838

	Metaepoch mean: 0.7277, std: 0.01
	Metaepoch max performer: 0.7458, min performer: 0.7010

	Metaepoch mean: 0.7244, std: 0.01
	Metaepoch max performer: 0.7438, min performer: 0.6972

	Metaepoch mean: 0.7239, std: 0.01
	Metaepoch max performer: 0.7398, min performer: 0.7036

	Metaepoch mean: 0.7310, std: 0.01
	Metaepoch max performer: 0.7486, min performer: 0.7114

	Metaepoch mean: 0.7161, std: 0.01
	Metaepoch max performer: 0.7316, min performer: 0.6974

	Metaepoch mean: 0.7033, std: 0.01
	Metaepoch max performer: 0.7216, min performer: 0.6808

	Metaepoch mean: 0.7180, std: 0.01
	Metaepoch max performer: 0.7316, min performer: 0.6958

	Metaepoch mean: 0.7368, std: 0.01
	Metaepoch max performer: 0.7508, min performer: 0.7126

	Metaepoch mean: 0.7188, std: 0.01
	Metaepoch max performer: 0.7396, min performer: 0.7034

	Metaepoch mean: 0.7260, std: 0.01
	Metaepoch max performer: 0.7418, min performer: 0.7058

	Metaepoch mean: 0.7187, std: 0.01
	Metaepoch max performer: 0.7348, min performer: 0.7002

	Metaepoch mean: 0.7171, std: 0.01
	Metaepoch max performer: 0.7346, min performer: 0.6960

	Metaepoch mean: 0.7135, std: 0.01
	Metaepoch max performer: 0.7312, min performer: 0.6924

	Metaepoch mean: 0.7344, std: 0.01
	Metaepoch max performer: 0.7506, min performer: 0.7154

	Metaepoch mean: 0.7238, std: 0.01
	Metaepoch max performer: 0.7414, min performer: 0.7058

	Metaepoch mean: 0.7019, std: 0.01
	Metaepoch max performer: 0.7238, min performer: 0.6772

	Metaepoch mean: 0.7077, std: 0.01
	Metaepoch max performer: 0.7230, min performer: 0.6882

	Metaepoch mean: 0.7330, std: 0.01
	Metaepoch max performer: 0.7496, min performer: 0.7148

	Metaepoch mean: 0.7228, std: 0.01
	Metaepoch max performer: 0.7382, min performer: 0.7048

	Metaepoch mean: 0.7092, std: 0.01
	Metaepoch max performer: 0.7236, min performer: 0.6828

	Metaepoch mean: 0.7227, std: 0.01
	Metaepoch max performer: 0.7386, min performer: 0.7010

	Metaepoch mean: 0.7359, std: 0.01
	Metaepoch max performer: 0.7504, min performer: 0.7210

	Metaepoch mean: 0.7137, std: 0.01
	Metaepoch max performer: 0.7300, min performer: 0.6972

	Metaepoch mean: 0.7233, std: 0.01
	Metaepoch max performer: 0.7414, min performer: 0.7050

	Metaepoch mean: 0.7157, std: 0.01
	Metaepoch max performer: 0.7324, min performer: 0.6966

	Metaepoch mean: 0.7160, std: 0.01
	Metaepoch max performer: 0.7298, min performer: 0.6960

	Metaepoch mean: 0.7287, std: 0.01
	Metaepoch max performer: 0.7478, min performer: 0.7082

	Metaepoch mean: 0.7104, std: 0.01
	Metaepoch max performer: 0.7258, min performer: 0.6942

	Metaepoch mean: 0.7151, std: 0.01
	Metaepoch max performer: 0.7318, min performer: 0.6958

	Metaepoch mean: 0.7249, std: 0.01
	Metaepoch max performer: 0.7426, min performer: 0.7078

	Metaepoch mean: 0.7277, std: 0.01
	Metaepoch max performer: 0.7420, min performer: 0.7058

	Metaepoch mean: 0.7204, std: 0.01
	Metaepoch max performer: 0.7410, min performer: 0.7030

	Metaepoch mean: 0.7113, std: 0.01
	Metaepoch max performer: 0.7282, min performer: 0.6788

	Metaepoch mean: 0.7173, std: 0.01
	Metaepoch max performer: 0.7334, min performer: 0.7012

	Metaepoch mean: 0.7187, std: 0.01
	Metaepoch max performer: 0.7384, min performer: 0.6960

	Metaepoch mean: 0.7216, std: 0.01
	Metaepoch max performer: 0.7402, min performer: 0.6966

	Metaepoch mean: 0.7171, std: 0.01
	Metaepoch max performer: 0.7362, min performer: 0.7024

	Metaepoch mean: 0.7174, std: 0.01
	Metaepoch max performer: 0.7322, min performer: 0.6990

	Metaepoch mean: 0.7292, std: 0.01
	Metaepoch max performer: 0.7442, min performer: 0.7146

	Metaepoch mean: 0.7237, std: 0.01
	Metaepoch max performer: 0.7402, min performer: 0.7066

	Metaepoch mean: 0.7176, std: 0.01
	Metaepoch max performer: 0.7352, min performer: 0.6930

	Metaepoch mean: 0.7234, std: 0.01
	Metaepoch max performer: 0.7402, min performer: 0.7086

	Metaepoch mean: 0.7074, std: 0.01
	Metaepoch max performer: 0.7252, min performer: 0.6904

	Metaepoch mean: 0.7195, std: 0.01
	Metaepoch max performer: 0.7360, min performer: 0.7038

	Metaepoch mean: 0.7203, std: 0.01
	Metaepoch max performer: 0.7390, min performer: 0.7002

	Metaepoch mean: 0.7201, std: 0.01
	Metaepoch max performer: 0.7360, min performer: 0.7006

	Metaepoch mean: 0.7260, std: 0.01
	Metaepoch max performer: 0.7404, min performer: 0.7106

	Metaepoch mean: 0.7162, std: 0.01
	Metaepoch max performer: 0.7330, min performer: 0.6954

	Metaepoch mean: 0.7235, std: 0.01
	Metaepoch max performer: 0.7388, min performer: 0.7048

	Metaepoch mean: 0.7065, std: 0.01
	Metaepoch max performer: 0.7256, min performer: 0.6862

	Metaepoch mean: 0.7267, std: 0.01
	Metaepoch max performer: 0.7432, min performer: 0.7106

	Metaepoch mean: 0.7143, std: 0.01
	Metaepoch max performer: 0.7306, min performer: 0.6866

	Metaepoch mean: 0.7188, std: 0.01
	Metaepoch max performer: 0.7344, min performer: 0.7002

	Metaepoch mean: 0.7136, std: 0.01
	Metaepoch max performer: 0.7318, min performer: 0.6970

	Metaepoch mean: 0.7258, std: 0.01
	Metaepoch max performer: 0.7406, min performer: 0.7022

	Metaepoch mean: 0.7065, std: 0.01
	Metaepoch max performer: 0.7272, min performer: 0.6848

	Metaepoch mean: 0.7197, std: 0.01
	Metaepoch max performer: 0.7358, min performer: 0.6982

	Metaepoch mean: 0.7278, std: 0.01
	Metaepoch max performer: 0.7484, min performer: 0.7134

	Metaepoch mean: 0.7210, std: 0.01
	Metaepoch max performer: 0.7366, min performer: 0.7046

	Metaepoch mean: 0.7178, std: 0.01
	Metaepoch max performer: 0.7362, min performer: 0.6986

	Metaepoch mean: 0.7096, std: 0.01
	Metaepoch max performer: 0.7280, min performer: 0.6936

	Metaepoch mean: 0.7264, std: 0.01
	Metaepoch max performer: 0.7422, min performer: 0.7066

	Metaepoch mean: 0.7201, std: 0.01
	Metaepoch max performer: 0.7328, min performer: 0.7042

	Metaepoch mean: 0.7194, std: 0.01
	Metaepoch max performer: 0.7366, min performer: 0.6890

	Metaepoch mean: 0.7068, std: 0.01
	Metaepoch max performer: 0.7222, min performer: 0.6776

	Metaepoch mean: 0.7212, std: 0.01
	Metaepoch max performer: 0.7470, min performer: 0.7062

	Metaepoch mean: 0.7349, std: 0.01
	Metaepoch max performer: 0.7486, min performer: 0.7172

	Metaepoch mean: 0.7191, std: 0.01
	Metaepoch max performer: 0.7340, min performer: 0.7012

	Metaepoch mean: 0.7149, std: 0.01
	Metaepoch max performer: 0.7314, min performer: 0.6956

	Metaepoch mean: 0.7197, std: 0.01
	Metaepoch max performer: 0.7340, min performer: 0.7010

	Metaepoch mean: 0.7194, std: 0.01
	Metaepoch max performer: 0.7332, min performer: 0.7032

	Metaepoch mean: 0.7236, std: 0.01
	Metaepoch max performer: 0.7384, min performer: 0.7054

New best performer mean: 0.7548, std: 0.05
	Metaepoch mean: 0.7342, std: 0.01
	Metaepoch max performer: 0.7548, min performer: 0.7154

	Metaepoch mean: 0.7140, std: 0.01
	Metaepoch max performer: 0.7296, min performer: 0.6972

	Metaepoch mean: 0.7222, std: 0.01
	Metaepoch max performer: 0.7364, min performer: 0.7004

	Metaepoch mean: 0.7330, std: 0.01
	Metaepoch max performer: 0.7504, min performer: 0.7198

	Metaepoch mean: 0.7302, std: 0.01
	Metaepoch max performer: 0.7442, min performer: 0.7138

	Metaepoch mean: 0.7339, std: 0.01
	Metaepoch max performer: 0.7502, min performer: 0.7180

	Metaepoch mean: 0.7109, std: 0.01
	Metaepoch max performer: 0.7264, min performer: 0.6890

	Metaepoch mean: 0.7243, std: 0.01
	Metaepoch max performer: 0.7432, min performer: 0.7096

	Metaepoch mean: 0.7289, std: 0.01
	Metaepoch max performer: 0.7480, min performer: 0.7102

	Metaepoch mean: 0.7006, std: 0.01
	Metaepoch max performer: 0.7202, min performer: 0.6858

	Metaepoch mean: 0.7334, std: 0.01
	Metaepoch max performer: 0.7520, min performer: 0.7142

	Metaepoch mean: 0.7133, std: 0.01
	Metaepoch max performer: 0.7310, min performer: 0.6972

	Metaepoch mean: 0.7221, std: 0.01
	Metaepoch max performer: 0.7394, min performer: 0.7014

	Metaepoch mean: 0.7290, std: 0.01
	Metaepoch max performer: 0.7442, min performer: 0.7122

	Metaepoch mean: 0.7217, std: 0.01
	Metaepoch max performer: 0.7392, min performer: 0.7040

	Metaepoch mean: 0.7142, std: 0.01
	Metaepoch max performer: 0.7314, min performer: 0.6956

	Metaepoch mean: 0.7223, std: 0.01
	Metaepoch max performer: 0.7382, min performer: 0.7046

	Metaepoch mean: 0.7174, std: 0.01
	Metaepoch max performer: 0.7328, min performer: 0.7026

	Metaepoch mean: 0.7060, std: 0.01
	Metaepoch max performer: 0.7252, min performer: 0.6908

	Metaepoch mean: 0.7146, std: 0.01
	Metaepoch max performer: 0.7296, min performer: 0.7006

	Metaepoch mean: 0.6971, std: 0.01
	Metaepoch max performer: 0.7102, min performer: 0.6814

	Metaepoch mean: 0.7228, std: 0.01
	Metaepoch max performer: 0.7396, min performer: 0.7054

	Metaepoch mean: 0.7130, std: 0.01
	Metaepoch max performer: 0.7290, min performer: 0.6932

	Metaepoch mean: 0.7060, std: 0.01
	Metaepoch max performer: 0.7214, min performer: 0.6904

	Metaepoch mean: 0.7295, std: 0.01
	Metaepoch max performer: 0.7466, min performer: 0.7088

	Metaepoch mean: 0.7213, std: 0.01
	Metaepoch max performer: 0.7360, min performer: 0.7054

	Metaepoch mean: 0.7123, std: 0.01
	Metaepoch max performer: 0.7278, min performer: 0.6924

	Metaepoch mean: 0.7069, std: 0.01
	Metaepoch max performer: 0.7260, min performer: 0.6902

	Metaepoch mean: 0.7185, std: 0.01
	Metaepoch max performer: 0.7360, min performer: 0.7044

	Metaepoch mean: 0.7203, std: 0.01
	Metaepoch max performer: 0.7402, min performer: 0.7014

	Metaepoch mean: 0.7180, std: 0.01
	Metaepoch max performer: 0.7404, min performer: 0.7014

New best performer mean: 0.7564, std: 0.04
	Metaepoch mean: 0.7418, std: 0.01
	Metaepoch max performer: 0.7564, min performer: 0.7258

	Metaepoch mean: 0.7110, std: 0.01
	Metaepoch max performer: 0.7294, min performer: 0.6930

	Metaepoch mean: 0.7101, std: 0.01
	Metaepoch max performer: 0.7312, min performer: 0.6900

	Metaepoch mean: 0.7316, std: 0.01
	Metaepoch max performer: 0.7460, min performer: 0.7134

	Metaepoch mean: 0.7236, std: 0.01
	Metaepoch max performer: 0.7418, min performer: 0.7046

	Metaepoch mean: 0.7141, std: 0.01
	Metaepoch max performer: 0.7280, min performer: 0.6966

	Metaepoch mean: 0.7198, std: 0.01
	Metaepoch max performer: 0.7378, min performer: 0.7034

	Metaepoch mean: 0.7239, std: 0.01
	Metaepoch max performer: 0.7426, min performer: 0.7014

	Metaepoch mean: 0.7116, std: 0.01
	Metaepoch max performer: 0.7278, min performer: 0.6908

	Metaepoch mean: 0.7243, std: 0.01
	Metaepoch max performer: 0.7420, min performer: 0.7072

New best performer mean: 0.7632, std: 0.04
	Metaepoch mean: 0.7398, std: 0.01
	Metaepoch max performer: 0.7632, min performer: 0.7226

	Metaepoch mean: 0.7253, std: 0.01
	Metaepoch max performer: 0.7424, min performer: 0.7090

	Metaepoch mean: 0.7267, std: 0.01
	Metaepoch max performer: 0.7434, min performer: 0.7124

	Metaepoch mean: 0.7232, std: 0.01
	Metaepoch max performer: 0.7382, min performer: 0.7062

	Metaepoch mean: 0.7120, std: 0.01
	Metaepoch max performer: 0.7272, min performer: 0.6950

	Metaepoch mean: 0.7041, std: 0.01
	Metaepoch max performer: 0.7212, min performer: 0.6832

	Metaepoch mean: 0.6945, std: 0.01
	Metaepoch max performer: 0.7116, min performer: 0.6796

	Metaepoch mean: 0.7283, std: 0.01
	Metaepoch max performer: 0.7420, min performer: 0.7114

	Metaepoch mean: 0.7205, std: 0.01
	Metaepoch max performer: 0.7388, min performer: 0.7052

	Metaepoch mean: 0.7167, std: 0.01
	Metaepoch max performer: 0.7314, min performer: 0.7000

	Metaepoch mean: 0.7173, std: 0.01
	Metaepoch max performer: 0.7338, min performer: 0.7002

	Metaepoch mean: 0.7154, std: 0.01
	Metaepoch max performer: 0.7338, min performer: 0.6978

	Metaepoch mean: 0.7172, std: 0.01
	Metaepoch max performer: 0.7380, min performer: 0.7006

	Metaepoch mean: 0.7158, std: 0.01
	Metaepoch max performer: 0.7314, min performer: 0.6976

	Metaepoch mean: 0.7124, std: 0.01
	Metaepoch max performer: 0.7264, min performer: 0.6908

	Metaepoch mean: 0.7132, std: 0.01
	Metaepoch max performer: 0.7354, min performer: 0.6966

	Metaepoch mean: 0.7189, std: 0.01
	Metaepoch max performer: 0.7350, min performer: 0.7026

	Metaepoch mean: 0.7123, std: 0.01
	Metaepoch max performer: 0.7294, min performer: 0.6976

	Metaepoch mean: 0.7341, std: 0.01
	Metaepoch max performer: 0.7496, min performer: 0.7190

	Metaepoch mean: 0.7299, std: 0.01
	Metaepoch max performer: 0.7492, min performer: 0.7098

	Metaepoch mean: 0.7371, std: 0.01
	Metaepoch max performer: 0.7516, min performer: 0.7212

	Metaepoch mean: 0.7111, std: 0.01
	Metaepoch max performer: 0.7264, min performer: 0.6930

	Metaepoch mean: 0.7217, std: 0.01
	Metaepoch max performer: 0.7366, min performer: 0.6994

	Metaepoch mean: 0.7343, std: 0.01
	Metaepoch max performer: 0.7498, min performer: 0.7126

	Metaepoch mean: 0.7234, std: 0.01
	Metaepoch max performer: 0.7372, min performer: 0.7038

	Metaepoch mean: 0.7189, std: 0.01
	Metaepoch max performer: 0.7344, min performer: 0.7014

	Metaepoch mean: 0.7203, std: 0.01
	Metaepoch max performer: 0.7348, min performer: 0.7014

	Metaepoch mean: 0.7251, std: 0.01
	Metaepoch max performer: 0.7430, min performer: 0.7076

	Metaepoch mean: 0.7047, std: 0.01
	Metaepoch max performer: 0.7218, min performer: 0.6862

	Metaepoch mean: 0.7016, std: 0.01
	Metaepoch max performer: 0.7206, min performer: 0.6778

	Metaepoch mean: 0.7107, std: 0.01
	Metaepoch max performer: 0.7254, min performer: 0.6946

	Metaepoch mean: 0.7146, std: 0.01
	Metaepoch max performer: 0.7292, min performer: 0.6954

	Metaepoch mean: 0.7203, std: 0.01
	Metaepoch max performer: 0.7350, min performer: 0.7028

	Metaepoch mean: 0.7184, std: 0.01
	Metaepoch max performer: 0.7366, min performer: 0.6996

	Metaepoch mean: 0.7385, std: 0.01
	Metaepoch max performer: 0.7530, min performer: 0.7242

	Metaepoch mean: 0.7360, std: 0.01
	Metaepoch max performer: 0.7552, min performer: 0.7188

	Metaepoch mean: 0.7200, std: 0.01
	Metaepoch max performer: 0.7370, min performer: 0.7030

	Metaepoch mean: 0.7337, std: 0.01
	Metaepoch max performer: 0.7490, min performer: 0.7196

	Metaepoch mean: 0.7183, std: 0.01
	Metaepoch max performer: 0.7356, min performer: 0.6988

	Metaepoch mean: 0.7295, std: 0.01
	Metaepoch max performer: 0.7502, min performer: 0.7108

	Metaepoch mean: 0.7320, std: 0.01
	Metaepoch max performer: 0.7468, min performer: 0.7146

	Metaepoch mean: 0.7325, std: 0.01
	Metaepoch max performer: 0.7476, min performer: 0.7152

	Metaepoch mean: 0.7068, std: 0.01
	Metaepoch max performer: 0.7236, min performer: 0.6904

	Metaepoch mean: 0.7151, std: 0.01
	Metaepoch max performer: 0.7310, min performer: 0.6924

	Metaepoch mean: 0.7046, std: 0.01
	Metaepoch max performer: 0.7198, min performer: 0.6874

	Metaepoch mean: 0.7185, std: 0.01
	Metaepoch max performer: 0.7350, min performer: 0.7034

	Metaepoch mean: 0.7150, std: 0.01
	Metaepoch max performer: 0.7308, min performer: 0.6956

	Metaepoch mean: 0.7299, std: 0.01
	Metaepoch max performer: 0.7454, min performer: 0.7122

	Metaepoch mean: 0.7026, std: 0.01
	Metaepoch max performer: 0.7254, min performer: 0.6862

	Metaepoch mean: 0.7048, std: 0.01
	Metaepoch max performer: 0.7204, min performer: 0.6894

	Metaepoch mean: 0.7142, std: 0.01
	Metaepoch max performer: 0.7302, min performer: 0.6952

	Metaepoch mean: 0.7257, std: 0.01
	Metaepoch max performer: 0.7404, min performer: 0.7056

	Metaepoch mean: 0.7181, std: 0.01
	Metaepoch max performer: 0.7360, min performer: 0.7004

	Metaepoch mean: 0.7003, std: 0.01
	Metaepoch max performer: 0.7158, min performer: 0.6808

	Metaepoch mean: 0.7132, std: 0.01
	Metaepoch max performer: 0.7302, min performer: 0.6980

	Metaepoch mean: 0.7206, std: 0.01
	Metaepoch max performer: 0.7368, min performer: 0.7018

	Metaepoch mean: 0.7160, std: 0.01
	Metaepoch max performer: 0.7318, min performer: 0.6966

	Metaepoch mean: 0.7274, std: 0.01
	Metaepoch max performer: 0.7456, min performer: 0.7110

	Metaepoch mean: 0.7262, std: 0.01
	Metaepoch max performer: 0.7442, min performer: 0.7076

	Metaepoch mean: 0.7256, std: 0.01
	Metaepoch max performer: 0.7466, min performer: 0.7028

	Metaepoch mean: 0.7327, std: 0.01
	Metaepoch max performer: 0.7492, min performer: 0.7126

	Metaepoch mean: 0.7110, std: 0.01
	Metaepoch max performer: 0.7274, min performer: 0.6936

	Metaepoch mean: 0.7173, std: 0.01
	Metaepoch max performer: 0.7336, min performer: 0.6982

	Metaepoch mean: 0.7152, std: 0.01
	Metaepoch max performer: 0.7322, min performer: 0.6970

	Metaepoch mean: 0.7259, std: 0.01
	Metaepoch max performer: 0.7412, min performer: 0.7100

	Metaepoch mean: 0.7198, std: 0.01
	Metaepoch max performer: 0.7376, min performer: 0.7042

	Metaepoch mean: 0.7161, std: 0.01
	Metaepoch max performer: 0.7316, min performer: 0.6990

	Metaepoch mean: 0.7233, std: 0.01
	Metaepoch max performer: 0.7382, min performer: 0.7048

	Metaepoch mean: 0.7247, std: 0.01
	Metaepoch max performer: 0.7414, min performer: 0.7080

	Metaepoch mean: 0.7209, std: 0.01
